source	rule	target	mapping	evidence_scope	source_metadata	guard_and_priority	native_dependencies
lib/format-names.maude	p3109-format-core-030	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1-3.2; 4.14; page=16-17; 58	unconditional; enclosing sort/membership restrictions apply	P3109-FORMAT-CORE; CONVERSION
lib/format-names.maude	p3109-format-core-038	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1-3.2; 4.14; page=16-17; 58	unconditional; enclosing sort/membership restrictions apply	P3109-FORMAT-CORE; CONVERSION
lib/format-names.maude	p3109-format-core-046	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1-3.2; 4.14; page=16-17; 58	unconditional; enclosing sort/membership restrictions apply	P3109-FORMAT-CORE; CONVERSION
lib/format-queries.maude	p3109-format-queries-001	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-002	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	SignednessOf(F) == Signed then MaxFiniteOf(F) + 2 ^ (BitwidthOf(F) - 1) else 0 fi if validFormat(F) /\ internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-003	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-004	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	PrecisionOf(F) == 1 then nanCode(F) else 2 ^ (PrecisionOf(F) - 1) - 1 fi if validFormat(F) /\ internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-005	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-006	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ not internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-007	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ not internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-008	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ not internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-009	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ not internalFormat(F)	P3109-CODEC
lib/format-queries.maude	p3109-format-queries-010	src/formats.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.14; page=58	validFormat(F) /\ not internalFormat(F)	P3109-CODEC
lib/omega-arithmetic.maude	p3109-omega-arithmetic-001	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-002	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-003	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-004	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-005	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-006	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-007	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-008	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-009	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-010	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-011	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	xMinus(B)	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-012	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	xMinus(B) == false	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-013	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-014	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-015	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-016	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-017	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-018	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-019	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-020	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-021	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-022	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-023	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-024	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	xMinus(I) == xMinus(J) then posInf else negInf fi	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-025	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-026	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	xMinus(I) == (R < 0) then posInf else negInf fi if R =/= 0	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-027	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-028	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-029	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-030	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-031	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-032	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-033	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	xMinus(I) == (R < 0) then posInf else negInf fi if R =/= 0	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-034	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-035	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	S =/= 0	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-036	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-037	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-arithmetic.maude	p3109-omega-arithmetic-038	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.9-4.10.8; page=32-40	unconditional; enclosing sort/membership restrictions apply	P3109-RATIONAL-MATH
lib/omega-extrema.maude	p3109-omega-extrema-001	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-002	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-003	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(A, B)	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-004	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLe(B, A)	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-005	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-006	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-007	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-008	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-009	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-010	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(omegaAbs(A), omegaAbs(B))	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-011	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(omegaAbs(B), omegaAbs(A))	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-012	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xEq(omegaAbs(A), omegaAbs(B))	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-013	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-014	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-015	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-016	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-017	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-018	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-019	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-020	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-021	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-022	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-023	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-024	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(A, B)	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-025	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLe(B, A)	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-026	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-027	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-028	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-029	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-030	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-031	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(omegaAbs(A), omegaAbs(B))	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-032	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(omegaAbs(B), omegaAbs(A))	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-033	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xEq(omegaAbs(A), omegaAbs(B))	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-034	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-035	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-036	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-037	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-038	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-039	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-040	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-041	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-042	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-043	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-044	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-045	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-046	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLt(C, B)	P3109-OMEGA-ARITHMETIC
lib/omega-extrema.maude	p3109-omega-extrema-047	src/arithmetic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.11; page=49-52	xLe(B, C)	P3109-OMEGA-ARITHMETIC
lib/order-next.maude	p3109-order-next-001	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	IsNaN(F, C) then true else if IsNaN(G, D) then false else CompareLessEqual(F, G, C, D) fi fi if validCode(F, C) /\ validCode(G, D) /\ internalFormat(F) /\ internalFormat(G)	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-004	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	IsNaN(F, C) or xEq(decode(F, C), posInf) or (DomainOf(F) == Finite and C == MaxFiniteOf(F)) then nanCode(F) else nextCode(F, C, true) fi if validCode(F, C) /\ internalFormat(F)	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-006	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	IsNaN(F, C) or xEq(decode(F, C), negInf) or (DomainOf(F) == Finite and C == MinFiniteOf(F)) or (SignednessOf(F) == Unsigned and C == 0) then nanCode(F) else nextCode(F, C, false) fi if validCode(F, C) /\ internalFormat(F)	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-008	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	C == nanCode(F) + 1 then 0 else C - 1 fi if IsSignMinus(F, C)	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-009	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	not IsSignMinus(F, C)	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-010	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	IsSignMinus(F, C)	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-011	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	SignednessOf(F) == Signed	P3109-PREDICATES
lib/order-next.maude	p3109-order-next-012	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12.1; 4.16; page=54; 59-60	C > 0 /\ not IsSignMinus(F, C)	P3109-PREDICATES
lib/predicates.maude	p3109-predicates-001	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ validCode(G, D)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-002	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ validCode(G, D)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-003	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ validCode(G, D)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-004	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ validCode(G, D)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-005	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ validCode(G, D)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-006	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-007	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-008	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-009	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-010	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-011	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-012	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ (IsZero(F, C) or IsInfinite(F, C) or IsNaN(F, C))	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
